"","text","created"
"5917"," if andrew cuomo should be removed from office for releasing child rapists from prison because hes afraid they will g","2020-03-30 23:59:43"
"5918","this gives you an idea of how many layers of protection doctors need to keep themselves safe everyday from the coronavir","2020-03-30 23:59:43"
"5919","twitter forcesto delete post on chloroquine helping coronavirus patients","2020-03-30 23:59:43"
"5920","
dr vladimir zelenko has now treatedcoronavirus patients withsuccess using hydroxychloroqu","2020-03-30 23:59:43"
"5921","a billionaire chinese national liu dian bo boughtaustralian hospitals informillion they havebeds","2020-03-30 23:59:42"
"5922","on the day that us coronavirus deaths hitand america becomes the nation with the most infections trump stas","2020-03-30 23:59:42"
"5923","tonight live at pm et well discuss the coronavirus and public health policy well hear from

 dr howard koh of harva","2020-03-30 23:59:42"
"5924","who stands by recommendation to not wear masks if you are not sick or not caring for someone who is sick","2020-03-30 23:59:42"
"5925","sydney talker tested positive for coronavirus and recovered in less thanhours the fastest recovery from the virus ever re","2020-03-30 23:59:42"
"5926","the pentagon just announced the death of a new jersey national guardsmen who had tested positive for the coronavirus that","2020-03-30 23:59:42"
"5927","there is no oneno onewho is happy that trump has bungled the coronavirus response so badly that the united states no","2020-03-30 23:59:42"
"5928","alderman carlos ramirezrosaof chicagos th ward announced on friday that the city has an emergency subsidy fo","2020-03-30 23:59:42"
"5929","the whole point is to bury the truth underneath a sea of lies

my seething mad interview with
on what chi","2020-03-30 23:59:42"
"5930","nancy pelosi keeps blamingfor coronavirus deaths

yet on february th she was urging people to c","2020-03-30 23:59:42"
"5931","only disinfo comes from us eg trumpian nonsense like malaria pills cure covid and uk dangerous johnson no","2020-03-30 23:59:42"
"5932","this is why dump doesnt want to sterilize masks like dewine has askedhe has cut a deal with the fuckin my pillow g","2020-03-30 23:59:42"
"5933","china trade may have gutted oppounities for lower skilled american workers denied us masks and saniti","2020-03-30 23:59:42"
"5934","nancy pelosi is accusing trump of not responding fast enough to the chinese coronavirus

this is the same person that","2020-03-30 23:59:42"
"5935","of course chinas death toll is probably astronomically higher than repoed

communists lie

china has lied sta to fi","2020-03-30 23:59:42"
"5936","sloppy newspapers likeare doing the public a disservice by implying therestrains of the new coronavirus","2020-03-30 23:59:42"
"5937","the propoion of people who have died from coronavirus varies strikingly from country to country researchers warn tha","2020-03-30 23:59:42"
"5938","as pa of a national emergency library the internet archive offersmillion copyrighted books for free online","2020-03-30 23:59:42"
"5939","now i remember who this democrat governor whitmer is who is threatening doctorspharmacists over the use of hydroxych","2020-03-30 23:59:42"
"5940","last week trump mocked for suggesting sanitizing masks and the drug chloroquine today technology can sanitizema","2020-03-30 23:59:42"
"5941","udea and unal to run up to dailytests for covid 
laboratories at universidad de antioquia and universidad nacional in me","2020-03-30 23:59:42"
"5942","coronavirus truthers caught in epic lies and distoed stories about hospitals crisis","2020-03-30 23:59:42"
"5943","coronavirus infectsmembers of same family thought to have caught it at funeralmirror online","2020-03-30 23:59:42"
"5944","ok who had the my pillow guy appearing in a coronavirus briefing on their crazy bingo card

no you didnt stop
this i","2020-03-30 23:59:42"
"5945","coronavirus will end soon in jesus name","2020-03-30 23:59:42"
"5946","on febhannity blasted senate minority leader charles e schumer dny for using coronavir","2020-03-30 23:59:42"
"5947","nancy pelosi urged new yorkers to rush to chinatown on febto eat at and suppo chinese restaurants even though the co","2020-03-30 23:59:42"
"5948"," if andrew cuomo should be removed from office for releasing child rapists from prison because hes afraid they will g","2020-03-30 23:59:42"
"5949","it was an honor to be pa of the coronavirus briefing today at thewith our great president","2020-03-30 23:59:42"
"5950","help i have a family member in orange county ca on a vent in critical condition for covid we are urgently seeking a pe","2020-03-30 23:59:42"
"5951","hospitals in connecticut are teaming up to help combat covid and make sure everyone get","2020-03-30 23:59:42"
"5952","breaking first us service member dies from the coronavirus","2020-03-30 23:59:42"
"5953","just in iran confirmsnew coronavirus deaths","2020-03-30 23:59:42"
"5954","president trump donates salary to combat coronavirus works all dayall night

mike lindell dedicatesof my","2020-03-30 23:59:42"
"5955","the chinese communist pay couldnt care less about wrongfully infecting the world with the corona virus china suppli","2020-03-30 23:59:42"
"5956","governors who ban aboion on the false premise that it is nonessential put womens lives at risk ignore plain fact","2020-03-30 23:59:42"
"5957","no running water no electricity on navajo nation coronavirus creates worry and confusion as cases surge","2020-03-30 23:59:42"
"5958","breaking the justice depament has officially opened an investigation into potential insider trading by senators who","2020-03-30 23:59:42"
"5959","speaker pelosi says she wants to know whatknew about coronavirus and when he knew about it with in anufuf
a","2020-03-30 23:59:42"
"5960","the speaker should sit this one out trying to spend this critical time playing the coronavirus blame game

i vividly rem","2020-03-30 23:59:42"
"5961","judges struck down bans on aboions during the coronavirus outbreak in texas and ohio smanews","2020-03-30 23:59:42"
"5962","coronavirus relief package omits financial assistance for postal service

um there are repos that the us postal servic","2020-03-30 23:59:42"
"5963","new york gov andrew cuomo announces latest coronavirus numbers in the state 

deaths upsince yesterday","2020-03-30 23:59:42"
"5964","you should be saying congratulations instead of asking a really snarky question donald trump berates repoers challenging","2020-03-30 23:59:42"
"5965","none of the repoers even bothered to ask substantive questions about the administrations corona","2020-03-30 23:59:42"
"5966","cnns sanjay gupta admits that president trumps effos to combat the coronavirus has saved possibly millions of ameri","2020-03-30 23:59:42"
"5967","pougal has temporarily given all migrants and asylum seekers full citizenship rights granting them full access to the countrys","2020-03-30 23:59:42"
"5968","cnn cuts away from a man who got a second chance at life successfully pursued the american dream and is now voluntarily","2020-03-30 23:59:42"
"5969","as the state gets ready to conve mccormick place into a hospital for covid patients retired doctors and nurses are a","2020-03-30 23:59:42"
"5970","limit the spread of illnesses like covid sneeze or cough into a tissue or your elbow and dispose of used tissues as","2020-03-30 23:59:42"
"5971","this is unconscionable americans are already afraid of the impact the deadly covid pandemic is having on their livesth","2020-03-30 23:59:42"
"5972","the county is now monitoring the patient and anyone who came in contact with him to prevent the disease from spreading fuher h","2020-03-30 23:59:42"
"5973","heycan you explain why the us isof the worlds population but we are approachingof the world","2020-03-30 23:59:41"
"5974","so my county in florida has no coronavirus cases thus far and now theyve shut down the boat ramps where people cant even","2020-03-30 23:59:41"
"5975","to help with the needs of the coronavirus outbreak honeywell announced today that our aerospace facility in phoen","2020-03-30 23:59:41"
"5976","you should be saying congratulations instead of asking a really snaky question because i know exactly what you mean by that","2020-03-30 23:59:41"
"5977","we must move forward on a fouh coronavirus stimulus package

this bill must protect workers not hand out more corpor","2020-03-30 23:59:41"
"5978","dr vladimir zelenko has now treatedcoronavirus patients withsuccess using hydroxychloroquine sulfate zinc and z","2020-03-30 23:59:41"
"5979","today is national doctors day 

this year we especially thank them for serving on the front line in our war against the","2020-03-30 23:59:41"
